2019-03-03 19:49:20,23.68,48083975
2019-03-03 19:50:20,23.68,48083975
2019-03-04 09:32:05,23.9,1819722
2019-03-04 09:33:05,23.883,2047153
2019-03-04 09:34:05,23.93,2264681
2019-03-04 09:35:05,24.0584,2739103
2019-03-04 09:36:05,24.0518,3239756
2019-03-04 09:37:05,24,3586301
2019-03-04 09:38:21,24.01,3978473
2019-03-04 09:39:21,23.97,4208871
2019-03-04 09:40:21,24.03,4416293
2019-03-04 09:41:21,24.0501,4729850
2019-03-04 09:42:21,23.98,4917360
2019-03-04 09:43:21,24.045,5038766
2019-03-04 09:44:21,24.055,5361574
2019-03-04 09:45:21,24.055,5838836
2019-03-04 09:46:21,24.0916,6066408
2019-03-04 09:47:21,24.085,6257417
2019-03-04 09:48:21,24.1018,6731998
2019-03-04 09:49:21,24.104,6969385
2019-03-04 09:50:21,24.07,7272610
2019-03-04 09:51:21,24.04,7515297
2019-03-04 09:52:21,24.0101,7951134
2019-03-04 09:53:21,24.0237,8102756
2019-03-04 09:54:21,23.9733,8363047
2019-03-04 09:55:21,23.975,8485753
2019-03-04 09:56:21,24.0299,8635993
2019-03-04 09:57:21,24.01,8757136
2019-03-04 09:58:21,23.977,8907963
2019-03-04 09:59:21,23.9537,9107845
2019-03-04 10:00:21,23.93,9232196
2019-03-04 10:01:21,23.885,9489811
2019-03-04 10:02:21,23.85,9799332
2019-03-04 10:03:21,23.8785,10084412
2019-03-04 10:04:21,23.9088,10301779
2019-03-04 10:05:21,23.88,10449681
2019-03-04 10:06:21,23.9,10519265
2019-03-04 10:07:21,23.8701,10615830
2019-03-04 10:08:21,23.83,10912353
2019-03-04 10:09:21,23.77,11218981
2019-03-04 10:10:21,23.76,11389751
2019-03-04 10:11:21,23.7313,11528151
2019-03-04 10:12:21,23.71,11892082
2019-03-04 10:13:21,23.7365,12083626
2019-03-04 10:14:21,23.76,12265934
2019-03-04 10:15:21,23.765,12427583
2019-03-04 10:16:21,23.805,12580148
2019-03-04 10:17:21,23.81,12734576
2019-03-04 10:18:21,23.8343,12849390
2019-03-04 10:19:21,23.83,12996163
2019-03-04 10:20:21,23.86,13125411
2019-03-04 10:21:21,23.9,13263724
2019-03-04 10:22:21,23.89,13456527
2019-03-04 10:23:21,23.915,13575879
2019-03-04 10:24:21,23.9,13665105
2019-03-04 10:25:21,23.8901,13711267
2019-03-04 10:26:21,23.875,13755978
2019-03-04 10:27:21,23.88,13821189
2019-03-04 10:28:21,23.88,13897454
2019-03-04 10:29:21,23.86,13963325
2019-03-04 10:30:21,23.865,14064051
2019-03-04 10:31:21,23.8599,14116550
2019-03-04 10:32:21,23.839,14342252
